Latitude,Longitude,Description,Description_encoded,Weapon,Weapon_encoded,HourBin,HourBin_encoded,Inside/Outside,Inside/Outside_encoded
39.32829,-76.66149,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.3209,-76.67507,ROBBERY - STREET,6,FIREARM,0,Night,3,Outside,1
39.31819,-76.57237,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.32926,-76.66126,AGG. ASSAULT,0,OTHER,3,Night,3,Outside,1
39.29758,-76.59087,RAPE,2,OTHER,3,Night,3,Outside,1
39.27355,-76.67137,AGG. ASSAULT,0,OTHER,3,Night,3,Outside,1
39.27355,-76.67137,AGG. ASSAULT,0,OTHER,3,Night,3,Outside,1
39.29374,-76.6105,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.3156,-76.54097,ROBBERY - STREET,6,FIREARM,0,Night,3,Outside,1
39.26157,-76.66657,RAPE,2,OTHER,3,Morning,2,Inside,0
39.30945,-76.65488,ROBBERY - COMMERCIAL,4,FIREARM,0,Morning,2,Inside,0
39.29309,-76.66154,ROBBERY - COMMERCIAL,4,OTHER,3,Morning,2,Inside,0
39.29545,-76.57344,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.23014,-76.60376,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.28628,-76.61945,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.28628,-76.61945,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.30803,-76.65257,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.31877,-76.59787,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.34655,-76.54321,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Outside,1
39.3005,-76.59778,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.3005,-76.59778,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.29818,-76.59994,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Outside,1
39.29818,-76.59994,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.29426,-76.58627,ROBBERY - STREET,6,KNIFE,2,Afternoon,0,Outside,1
39.31601,-76.6564,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Outside,1
39.31601,-76.6564,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Outside,1
39.2972,-76.6129,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.29477,-76.64559,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.31114,-76.61812,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.26273,-76.64069,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.34683,-76.69832,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.29451,-76.66302,ROBBERY - STREET,6,FIREARM,0,Evening,1,Inside,0
39.2881,-76.64888,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.29407,-76.59062,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.28631,-76.64229,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.35527,-76.67877,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.29656,-76.70887,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.32122,-76.55404,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.30704,-76.64803,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.28853,-76.63825,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.32448,-76.53918,ROBBERY - COMMERCIAL,4,FIREARM,0,Evening,1,Inside,0
39.34286,-76.69169,ROBBERY - STREET,6,FIREARM,0,Night,3,Outside,1
39.23385,-76.59812,AGG. ASSAULT,0,FIREARM,0,Night,3,Outside,1
39.29277,-76.62185,ROBBERY - STREET,6,OTHER,3,Night,3,Inside,0
39.28117,-76.65693,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.30802,-76.60064,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.30802,-76.60064,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.28646,-76.59683,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.28932,-76.65077,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.26926,-76.66914,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.31147,-76.58383,ROBBERY - STREET,6,FIREARM,0,Morning,2,Inside,0
39.30007,-76.63935,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.30029,-76.58519,AGG. ASSAULT,0,HANDS,1,Morning,2,Inside,0
39.30029,-76.58519,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.29127,-76.6111,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.31419,-76.68642,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.30899,-76.65503,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Outside,1
39.29563,-76.57351,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.29838,-76.59441,ROBBERY - CARJACKING,3,FIREARM,0,Afternoon,0,Outside,1
39.29192,-76.5846,ROBBERY - STREET,6,KNIFE,2,Afternoon,0,Outside,1
39.3097,-76.6345,AGG. ASSAULT,0,HANDS,1,Afternoon,0,Inside,0
39.30562,-76.55011,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.30562,-76.55011,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.32039,-76.55223,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.2826,-76.64718,RAPE,2,OTHER,3,Afternoon,0,Outside,1
39.31374,-76.61263,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Outside,1
39.2912,-76.60458,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.29326,-76.57836,ROBBERY - STREET,6,KNIFE,2,Afternoon,0,Outside,1
39.29326,-76.57836,ROBBERY - STREET,6,KNIFE,2,Afternoon,0,Outside,1
39.30632,-76.63847,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.2877,-76.65563,ROBBERY - STREET,6,OTHER,3,Evening,1,Outside,1
39.29937,-76.62596,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.31074,-76.59296,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.31074,-76.59296,AGG. ASSAULT,0,OTHER,3,Evening,1,Inside,0
39.29646,-76.63089,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.28073,-76.62726,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.28652,-76.63735,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
41.52537,-76.65807,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.35632,-76.70277,ROBBERY - COMMERCIAL,4,FIREARM,0,Evening,1,Inside,0
39.31623,-76.60032,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.34579,-76.67867,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.24401,-76.622,AGG. ASSAULT,0,KNIFE,2,Evening,1,Inside,0
39.29738,-76.63356,RAPE,2,OTHER,3,Evening,1,Inside,0
39.28603,-76.63366,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.31175,-76.58861,AGG. ASSAULT,0,HANDS,1,Evening,1,Inside,0
39.31643,-76.57807,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28964,-76.61025,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.33026,-76.70201,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.26157,-76.66657,AGG. ASSAULT,0,KNIFE,2,Evening,1,Inside,0
39.33907,-76.6599,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.30943,-76.62459,AGG. ASSAULT,0,OTHER,3,Night,3,Inside,0
39.29905,-76.64017,AGG. ASSAULT,0,FIREARM,0,Night,3,Outside,1
39.29905,-76.64017,AGG. ASSAULT,0,FIREARM,0,Night,3,Outside,1
39.29698,-76.65491,ROBBERY - CARJACKING,3,FIREARM,0,Night,3,Outside,1
39.28754,-76.63753,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.28652,-76.62748,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.29247,-76.56904,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.2855,-76.639,AGG. ASSAULT,0,OTHER,3,Night,3,Outside,1
41.58796,-76.57404,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.28374,-76.68765,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.28424,-76.64671,ROBBERY - STREET,6,FIREARM,0,Morning,2,Outside,1
39.28958,-76.61382,ROBBERY - STREET,6,KNIFE,2,Morning,2,Outside,1
39.28713,-76.63944,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.35508,-76.60991,ROBBERY - COMMERCIAL,4,OTHER,3,Morning,2,Inside,0
39.29596,-76.67581,ROBBERY - STREET,6,KNIFE,2,Morning,2,Outside,1
39.36818,-76.56682,ROBBERY - STREET,6,KNIFE,2,Morning,2,Outside,1
39.30577,-76.53683,ROBBERY - CARJACKING,3,FIREARM,0,Morning,2,Outside,1
39.2833,-76.63992,ROBBERY - STREET,6,KNIFE,2,Morning,2,Outside,1
39.27258,-76.67508,AGG. ASSAULT,0,KNIFE,2,Morning,2,Inside,0
39.31086,-76.62512,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.24666,-76.62526,AGG. ASSAULT,0,KNIFE,2,Morning,2,Outside,1
39.3453,-76.68142,AGG. ASSAULT,0,KNIFE,2,Morning,2,Outside,1
39.36923,-76.56794,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.34668,-76.68876,ROBBERY - COMMERCIAL,4,FIREARM,0,Afternoon,0,Inside,0
39.28735,-76.59933,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Outside,1
39.23851,-76.60482,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.23851,-76.60482,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.26944,-76.59492,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.29259,-76.56599,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.29393,-76.65987,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.32362,-76.57359,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.36139,-76.55362,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.287,-76.65083,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.28963,-76.61338,ROBBERY - STREET,6,OTHER,3,Evening,1,Outside,1
39.29613,-76.56868,ROBBERY - STREET,6,KNIFE,2,Evening,1,Outside,1
39.35536,-76.57875,AGG. ASSAULT,0,HANDS,1,Evening,1,Inside,0
39.30078,-76.62641,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.29469,-76.59701,AGG. ASSAULT,0,OTHER,3,Evening,1,Inside,0
39.28745,-76.54757,ROBBERY - CARJACKING,3,FIREARM,0,Evening,1,Outside,1
39.33358,-76.69634,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.3674,-76.5723,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.26644,-76.58646,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.2947,-76.57558,ROBBERY - STREET,6,OTHER,3,Evening,1,Outside,1
39.29451,-76.70249,AGG. ASSAULT,0,OTHER,3,Evening,1,Inside,0
39.22939,-76.60346,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.33562,-76.56201,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.3157,-76.63618,AGG. ASSAULT,0,KNIFE,2,Night,3,Inside,0
39.27902,-76.65925,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.34074,-76.70103,AGG. ASSAULT,0,OTHER,3,Night,3,Inside,0
39.29772,-76.6161,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.28243,-76.59288,AGG. ASSAULT,0,KNIFE,2,Night,3,Outside,1
39.28243,-76.59288,AGG. ASSAULT,0,KNIFE,2,Night,3,Outside,1
39.30521,-76.59804,AGG. ASSAULT,0,FIREARM,0,Night,3,Outside,1
39.31339,-76.61191,AGG. ASSAULT,0,HANDS,1,Night,3,Inside,0
39.30052,-76.66522,AGG. ASSAULT,0,FIREARM,0,Night,3,Inside,0
39.2936,-76.5688,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.34242,-76.6459,ROBBERY - STREET,6,FIREARM,0,Night,3,Inside,0
39.30549,-76.57568,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.28121,-76.5944,ROBBERY - STREET,6,KNIFE,2,Night,3,Outside,1
39.29656,-76.64285,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.2972,-76.68616,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.35448,-76.66237,AGG. ASSAULT,0,KNIFE,2,Morning,2,Outside,1
39.32487,-76.56206,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.29303,-76.61816,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.30588,-76.58553,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.29127,-76.6111,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.26896,-76.66952,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.28648,-76.65106,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.33868,-76.67925,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.30036,-76.59931,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Outside,1
39.30036,-76.59931,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Outside,1
39.25541,-76.64279,ROBBERY - STREET,6,KNIFE,2,Afternoon,0,Outside,1
39.28939,-76.57604,ROBBERY - STREET,6,KNIFE,2,Afternoon,0,Outside,1
39.33697,-76.57307,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.28939,-76.57604,ROBBERY - STREET,6,KNIFE,2,Afternoon,0,Outside,1
39.2955,-76.65051,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Outside,1
39.34913,-76.5345,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.308,-76.64488,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.30667,-76.62828,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.26776,-76.6589,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.35807,-76.60058,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.30019,-76.60341,AGG. ASSAULT,0,KNIFE,2,Evening,1,Outside,1
39.24591,-76.62035,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.32201,-76.54863,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.29445,-76.61545,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.31378,-76.63135,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.3183,-76.60366,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.3183,-76.60366,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.3183,-76.60366,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.3183,-76.60366,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.3183,-76.60366,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.28376,-76.58853,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.28616,-76.58878,AGG. ASSAULT,0,KNIFE,2,Evening,1,Inside,0
39.27289,-76.60784,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.2956,-76.63996,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.26268,-76.63751,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29736,-76.57436,ROBBERY - RESIDENCE,5,FIREARM,0,Night,3,Inside,0
39.31402,-76.64578,ROBBERY - CARJACKING,3,FIREARM,0,Night,3,Outside,1
39.2939,-76.62131,AGG. ASSAULT,0,KNIFE,2,Night,3,Inside,0
39.27408,-76.62769,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.30625,-76.67218,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.29763,-76.58415,AGG. ASSAULT,0,FIREARM,0,Morning,2,Outside,1
39.29721,-76.66511,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.32312,-76.56486,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.22788,-76.59387,ROBBERY - STREET,6,KNIFE,2,Morning,2,Outside,1
39.28829,-76.62367,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.3041,-76.58666,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
41.5156,-76.67117,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.35952,-76.58856,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.30127,-76.58392,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.29156,-76.59368,ROBBERY - STREET,6,FIREARM,0,Morning,2,Outside,1
39.29982,-76.63738,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.33109,-76.66023,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.28683,-76.58872,ROBBERY - CARJACKING,3,FIREARM,0,Afternoon,0,Outside,1
39.31374,-76.62907,ROBBERY - CARJACKING,3,FIREARM,0,Afternoon,0,Outside,1
39.31266,-76.5831,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.26036,-76.66604,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.33146,-76.6958,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.32514,-76.62165,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.33179,-76.59539,ROBBERY - STREET,6,OTHER,3,Afternoon,0,Outside,1
39.31148,-76.58453,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.30652,-76.63113,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Outside,1
39.32074,-76.57477,ROBBERY - STREET,6,KNIFE,2,Afternoon,0,Outside,1
39.29837,-76.63863,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.29707,-76.57367,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.30878,-76.62557,ROBBERY - COMMERCIAL,4,FIREARM,0,Evening,1,Inside,0
39.29529,-76.59129,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.28673,-76.56491,AGG. ASSAULT,0,OTHER,3,Evening,1,Inside,0
39.30702,-76.61211,ROBBERY - CARJACKING,3,FIREARM,0,Evening,1,Outside,1
39.34126,-76.63961,ROBBERY - COMMERCIAL,4,FIREARM,0,Evening,1,Inside,0
39.35895,-76.57134,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28601,-76.60044,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.33603,-76.67541,AGG. ASSAULT,0,KNIFE,2,Evening,1,Outside,1
39.31887,-76.62474,ROBBERY - COMMERCIAL,4,FIREARM,0,Evening,1,Inside,0
39.29171,-76.58916,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.30705,-76.63022,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.29268,-76.58043,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.31715,-76.6095,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.33441,-76.62042,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.33441,-76.62042,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.27507,-76.66768,ROBBERY - COMMERCIAL,4,FIREARM,0,Evening,1,Inside,0
39.33812,-76.59816,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.29527,-76.57479,ROBBERY - RESIDENCE,5,FIREARM,0,Evening,1,Inside,0
39.29555,-76.61827,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.29555,-76.61827,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.30883,-76.61471,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.29592,-76.57924,AGG. ASSAULT,0,HANDS,1,Evening,1,Inside,0
39.29482,-76.58349,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.32458,-76.59263,ROBBERY - RESIDENCE,5,FIREARM,0,Evening,1,Inside,0
39.32458,-76.59263,ROBBERY - STREET,6,FIREARM,0,Evening,1,Inside,0
39.28372,-76.56317,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.35439,-76.53115,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.35439,-76.53115,ROBBERY - COMMERCIAL,4,FIREARM,0,Evening,1,Outside,1
39.28741,-76.58547,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.25561,-76.65194,ROBBERY - CARJACKING,3,FIREARM,0,Evening,1,Outside,1
39.33983,-76.60328,ROBBERY - RESIDENCE,5,FIREARM,0,Evening,1,Inside,0
39.33983,-76.60328,ROBBERY - RESIDENCE,5,FIREARM,0,Evening,1,Inside,0
39.29743,-76.60242,ROBBERY - COMMERCIAL,4,FIREARM,0,Morning,2,Inside,0
39.33786,-76.6678,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.32441,-76.54079,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.32506,-76.54406,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.32506,-76.54406,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.33364,-76.55604,AGG. ASSAULT,0,KNIFE,2,Morning,2,Inside,0
39.23852,-76.60953,AGG. ASSAULT,0,KNIFE,2,Morning,2,Outside,1
39.29637,-76.64852,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.31431,-76.63953,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29507,-76.70451,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.33299,-76.63656,ROBBERY - CARJACKING,3,FIREARM,0,Night,3,Outside,1
39.27886,-76.55441,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.27886,-76.55441,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.34221,-76.68251,AGG. ASSAULT,0,OTHER,3,Night,3,Outside,1
39.31235,-76.66598,AGG. ASSAULT,0,OTHER,3,Night,3,Outside,1
39.29529,-76.59129,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.28467,-76.62713,AGG. ASSAULT,0,FIREARM,0,Night,3,Outside,1
39.27101,-76.6798,ROBBERY - COMMERCIAL,4,FIREARM,0,Night,3,Inside,0
39.3145,-76.62947,ROBBERY - STREET,6,FIREARM,0,Night,3,Outside,1
39.28218,-76.61416,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.27408,-76.62769,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.26243,-76.6333,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.35497,-76.55914,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.30346,-76.64184,ROBBERY - CARJACKING,3,KNIFE,2,Morning,2,Outside,1
39.34735,-76.66887,RAPE,2,OTHER,3,Morning,2,Inside,0
39.28215,-76.62791,ROBBERY - RESIDENCE,5,OTHER,3,Morning,2,Inside,0
39.3072,-76.63368,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.28416,-76.57703,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.30883,-76.61471,ROBBERY - CARJACKING,3,FIREARM,0,Afternoon,0,Outside,1
39.3189,-76.5516,AGG. ASSAULT,0,HANDS,1,Afternoon,0,Inside,0
39.36122,-76.71037,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Outside,1
39.29127,-76.62595,ROBBERY - STREET,6,KNIFE,2,Afternoon,0,Outside,1
39.30911,-76.58937,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.28325,-76.64263,ROBBERY - STREET,6,OTHER,3,Evening,1,Outside,1
39.28763,-76.59149,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.34445,-76.68562,AGG. ASSAULT,0,FIREARM,0,Evening,1,Inside,0
39.32922,-76.56411,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.25137,-76.61498,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.29554,-76.67397,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.27273,-76.53055,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.29502,-76.6641,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.34533,-76.67691,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.29389,-76.58415,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.31374,-76.61263,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.25266,-76.61681,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.28533,-76.59344,ROBBERY - COMMERCIAL,4,FIREARM,0,Evening,1,Inside,0
39.29282,-76.62114,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.29298,-76.57189,ROBBERY - CARJACKING,3,FIREARM,0,Evening,1,Outside,1
39.29298,-76.57189,ROBBERY - CARJACKING,3,FIREARM,0,Evening,1,Outside,1
39.31679,-76.59533,RAPE,2,OTHER,3,Evening,1,Outside,1
39.30109,-76.61992,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.2973,-76.58003,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.33753,-76.66882,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.34385,-76.54854,ROBBERY - STREET,6,FIREARM,0,Night,3,Outside,1
39.35071,-76.55982,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.35952,-76.58856,ROBBERY - STREET,6,KNIFE,2,Night,3,Outside,1
39.23606,-76.60161,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.22771,-76.59953,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.29304,-76.57037,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.2812,-76.535,AGG. ASSAULT,0,KNIFE,2,Night,3,Outside,1
39.36276,-76.67607,RAPE,2,OTHER,3,Night,3,Inside,0
39.27408,-76.62769,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.32714,-76.68161,ROBBERY - STREET,6,FIREARM,0,Morning,2,Outside,1
39.26157,-76.66657,AGG. ASSAULT,0,OTHER,3,Morning,2,Outside,1
39.31715,-76.68513,ROBBERY - STREET,6,FIREARM,0,Morning,2,Outside,1
39.34988,-76.66985,AGG. ASSAULT,0,FIREARM,0,Morning,2,Inside,0
39.28357,-76.64497,AGG. ASSAULT,0,OTHER,3,Morning,2,Inside,0
39.29677,-76.62629,AGG. ASSAULT,0,OTHER,3,Morning,2,Outside,1
39.28251,-76.64747,AGG. ASSAULT,0,OTHER,3,Morning,2,Inside,0
